videoId,publishedAt,likeCount,video_title,hashtags,text,label sentiment,clean_teks,stem_teks
6W8q6lWEDYg,2025-04-21 08:38:36+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,at least brio masih pake part yang jdm,negatif,least jdm,least jdm
6W8q6lWEDYg,2025-04-21 07:21:27+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"manusia songong, menghina aja hasil karya pabrikan yg dibuat utk warga pas pasan...lu ngengkel bisa.....coba lu bikin pabrik produksi mobil...mampu lu???",negatif,manusia songong menghina hasil karya pabrikan warga pas pasan ngengkel pabrik produksi,manusia songong hina hasil karya pabrikan warga pas pas ngengkel pabrik produksi
6W8q6lWEDYg,2025-04-21 04:00:08+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,kmarin disuruh pilih brio atau agya pilih nya agya,negatif,kmarin disuruh,kmarin suruh
6W8q6lWEDYg,2025-04-21 02:23:44+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,belagu lu pea,netral,belagu pea,belagu pea
6W8q6lWEDYg,2025-04-21 01:59:26+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,weeekkkkk hahahahahahaa,netral,weeekkkkk hahahahahahaa,weeekkkkk hahahahahahaa
6W8q6lWEDYg,2025-04-21 01:14:10+00:00,3,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"nissan march 1,5 raja""a jalur tanjakkan extreme,,,, easy bgt ",netral,"1,5 raja jalur tanjakkan extreme easy",1 5 raja jalur tanjak extreme easy
6W8q6lWEDYg,2025-04-21 00:58:19+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"kalau keluarga ada 5 orang atau sering bawa barang berat, pilih agya.. ngak mentok polisi tidur",positif,berat ngak mentok polisi tidur,berat ngak mentok polisi tidur
6W8q6lWEDYg,2025-04-21 00:19:48+00:00,1,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,kek nya kalo saya milih agya atau ayla aja lebih compak  lebih irit mungkin ya lebih murah juga yah klo mau bagus saya lebih milih pajero atau fortuner aja,negatif,kek compak pajero fortuner,kek compak pajero fortuner
6W8q6lWEDYg,2025-04-21 00:15:28+00:00,24,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,realistis aja lah pak..punya lcgc sudah bersyukur gak kena hujan panas,negatif,realistis bersyukur kena hujan panas,realistis syukur kena hujan panas
6W8q6lWEDYg,2025-04-20 23:12:18+00:00,16,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,di srh milih bkan d suruh hina,netral,srh bkan hina,srh bkan hina
6W8q6lWEDYg,2025-04-20 22:27:44+00:00,1,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"big no sangat tidak recomend, ga ada alasan lcgc, mending ignis seken ",positif,big recomend alasan seken,big recomend alas ken
6W8q6lWEDYg,2025-04-20 22:19:27+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,aku sih xl7,positif,,
6W8q6lWEDYg,2025-04-20 17:40:30+00:00,3,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"lu mau ngejek seperti apapun 
lcgc yg gua punya sekarang gua dah sangat beruntung",negatif,ngejek beruntung,ngejek untung
6W8q6lWEDYg,2025-04-20 17:09:07+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,biar makin banyak pasiennya...,netral,pasiennya,pasien
6W8q6lWEDYg,2025-04-20 16:17:55+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"saya driver online, wajib pke lcgc biar ga tekor bensin ",negatif,driver pke tekor,driver pke tekor
6W8q6lWEDYg,2025-04-20 15:23:17+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,hahahhaaaa sama,netral,hahahhaaaa,hahahhaaaa
6W8q6lWEDYg,2025-04-20 15:15:39+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,ayla agya senggol nih bosss,negatif,senggol bosss,senggol bosss
6W8q6lWEDYg,2025-04-20 15:03:34+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,gembrot sombong,netral,gembrot sombong,gembrot sombong
6W8q6lWEDYg,2025-04-20 14:05:47+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,lcgc market nya orang ngebet punya mobil tapi budget pas pasan.,negatif,market ngebet budget pas pasan,market ngebet budget pas pas
6W8q6lWEDYg,2025-04-20 12:29:50+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,karna lcgc yg ko lung lung ga mau sebut jarang ke bengkel alias jarang/ga pernah rusak,negatif,karna lung lung jarang bengkel alias jarang/ga,karna lung lung jarang bengkel alias jarang ga
6W8q6lWEDYg,2025-04-20 11:49:46+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,lagi ada promo kah,netral,promo,promo
6W8q6lWEDYg,2025-04-20 11:30:56+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"saya punya brio satya type. e manual,  2 thn lg lunas, pengen upgrade ke creta gt line",negatif,satya type e thn lunas upgrade creta gt line,satya type e thn lunas upgrade creta gt line
6W8q6lWEDYg,2025-04-20 11:00:35+00:00,39,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"sigra paling pas untuk mendukung kebutuhan sehari2, muat banyak",negatif,pas sehari2,pas sehari2
6W8q6lWEDYg,2025-04-20 09:48:36+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"gua cuma punya hino sama grandmax aja cukup lah,.gk perlu yg keren kaya orang""",positif,hino grandmax,hino grandmax
6W8q6lWEDYg,2025-04-20 09:26:52+00:00,165,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,ini yg iklanin  judol pasti lagi disiksa di kamboja karna sruh kejar target,netral,iklanin judol disiksa kamboja karna sruh kejar target,iklanin judol siksa kamboja karna sruh kejar target
6W8q6lWEDYg,2025-04-20 08:26:40+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,honda tetap pilihan no 1,positif,pilihan,pilih
6W8q6lWEDYg,2025-04-20 08:19:18+00:00,10,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"di mata rakyat nkri, brio terkesan mobil citycar sperti biasa..",negatif,mata rakyat nkri terkesan citycar sperti,mata rakyat nkri kes citycar sperti
6W8q6lWEDYg,2025-04-20 07:30:52+00:00,3,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"padahal secara market, lcgc sangat banyak penggunanya dan mungkin bisa jadi lamgganan service di bengkelnya dia.
tapi yaaa, mungkin bengkel dia sdh merasa cukup dgn market mobil selain lcgc",negatif,market penggunanya lamgganan bengkelnya yaaa bengkel sdh market,market guna lamgganan bengkel yaaa bengkel sdh market
6W8q6lWEDYg,2025-04-20 07:12:42+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,byd seagull,netral,byd seagull,byd seagull
6W8q6lWEDYg,2025-04-20 06:59:09+00:00,4,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"jangan dilihat dari sudut pandang yang negatif, dia benar kok walaupun taraf kemampuan orang berbeda-beda.
lcgc brand new tahun 2025 harganya sekarang berapa, dan apa yang kita dapat dengan harga segitu.
semua pasti juga sudah tau, build quality lcgc itu seperti apa ya walaupun rata-rata irit dan easy maintenance.
tapi mobil itu juga tidak bisa dilihat dari faktor irit nya doang! kenyamanan & keamanan juga penting.
daripada beli lcgc baru ya lebih baik beli second non lcgc yang jelas dibeberapa faktor lebih unggul.
non lcgc yang irit banyak
non lcgc yang mesinnya bandel banyak
non lcgc yang fitur keselamatan nya lebih baik banyak
non lcgc yang easy maintenance juga banyak.
jadi semua tergantung pilihan & kemampuan ",positif,sudut pandang negatif taraf kemampuan berbeda-beda brand 2025 tau rata-rata easy faktor doang keamanan dibeberapa faktor mesinnya bandel fitur keselamatan easy pilihan kemampuan,sudut pandang negatif taraf mampu beda brand 2025 tau rata easy faktor doang aman beberapa faktor mesin bandel fitur selamat easy pilih mampu
6W8q6lWEDYg,2025-04-20 06:05:05+00:00,2,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,oh manusia kurang bersyukur ... gue pake agya biasa aja tuh ... yang penting sama2 sampe ke tujuan .... jangan sampai ntar di kasih ujian trus cuman bisa pake lcgc ... lidah emang ga bertulang,negatif,manusia bersyukur sama2 sampe tujuan ntar ujian trus lidah bertulang,manusia syukur sama2 sampe tuju ntar uji trus lidah tulang
6W8q6lWEDYg,2025-04-20 05:45:28+00:00,7,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"pdhal lcgc gw langganan dokter mobil loh, gw sebagai langganan tempat usaha dia malah di ledekin, syedih 
otw cari bengkel lain gini caranya mah ",negatif,pdhal langganan dokter langganan ledekin syedih otw bengkel gini,pdhal langgan dokter langgan ledekin syedih otw bengkel gin
6W8q6lWEDYg,2025-04-20 05:31:08+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,agya,negatif,,
6W8q6lWEDYg,2025-04-20 04:00:37+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"walau saya ada lcgc tapi kalau di suruh milih pengen mobil jatuh pada pilihan ""inova venturer""",negatif,jatuh pilihan venturer,jatuh pilih venturer
6W8q6lWEDYg,2025-04-20 03:45:52+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,brio lcgc tapi mahal,negatif,,
6W8q6lWEDYg,2025-04-20 03:11:20+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,prasaan beliau bilang avanza gen 1 paling badak tapi gk kepilih apa avanza bukan lcgc ya apa avanza agak kelas,positif,prasaan beliau badak kepilih,prasaan beliau badak pilih
6W8q6lWEDYg,2025-04-20 02:51:46+00:00,1,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,jelas brio lah 4 silinder nggak geter n lebih nyaman dari yg lain.,negatif,4 silinder geter n,4 silinder geter n
6W8q6lWEDYg,2025-04-20 02:50:49+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,mending beli adv 160 bang dari pada brio,netral,adv 160,adv 160
6W8q6lWEDYg,2025-04-20 02:36:44+00:00,2,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"pikir2 lagi buat servis ke bengkel dia di dkter mobil, padahal car enthusiat dan mekanik pemilik bengkel tdk akan meremehkan kelas mobil manapun aplgi sampai lidah melet gitu.. gaji dia pun bnyk  disumbang dari sigra calya yg nyervis ke bengkel dia",negatif,pikir2 servis bengkel dkter enthusiat mekanik pemilik bengkel meremehkan manapun aplgi lidah melet gaji bnyk disumbang nyervis bengkel,pikir2 servis bengkel dkter enthusiat mekanik milik bengkel remeh mana aplgi lidah melet gaji bnyk sumbang nyervis bengkel
6W8q6lWEDYg,2025-04-20 02:22:13+00:00,4,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,dulu kepikiran beli lcgc tp hati pengen banget beli bmw e36 dan akhirnya milih e36 walaupun mobil tua rasanya enak banget dipake dari pada sigra.,positif,kepikiran hati dipake,pikir hati dipake
6W8q6lWEDYg,2025-04-19 22:56:41+00:00,8,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,kekayaan orang beda2 kalau mampunya beli lcgc itu sudah terbaik,negatif,kekayaan beda2 mampunya,kaya beda2 mampu
6W8q6lWEDYg,2025-04-19 22:37:51+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,mobil sejuta umat khusus di indonesia lcgc sigra dan calya  no. 1,negatif,sejuta umat khusus indonesia,juta umat khusus indonesia
6W8q6lWEDYg,2025-04-19 16:18:13+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,lmpv skrang kalau kclkaan sama2 aj gmpang ringsek,netral,lmpv skrang kclkaan sama2 aj gmpang ringsek,lmpv skrang kclkaan sama2 aj gmpang ringsek
6W8q6lWEDYg,2025-04-19 16:11:07+00:00,1,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,nyatanya mobil paling laris,negatif,laris,laris
6W8q6lWEDYg,2025-04-19 15:20:49+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,lcgc enaknya pakek jalan kota2 aja. klw msuk pantura ngeri,negatif,enaknya pakek msuk pantura ngeri,enak pakek msuk pantura ngeri
6W8q6lWEDYg,2025-04-19 14:45:54+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,setuju,negatif,setuju,tuju
6W8q6lWEDYg,2025-04-19 14:40:43+00:00,31,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"mending ayla atau agya tenaga lbh powerfull dibanding brio dan jg lbh irit, sdh di test sama youtuber moladin",negatif,lbh powerfull jg lbh sdh test youtuber moladin,lbh powerfull jg lbh sdh test youtuber moladin
6W8q6lWEDYg,2025-04-19 14:09:27+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"kok jawabnya menjulurkan lidahnya gitu,,,emang knapa mobil lcgc??",negatif,menjulurkan lidahnya knapa,julur lidah knapa
6W8q6lWEDYg,2025-04-19 13:31:14+00:00,1,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,yg nanyk itu yg punya channel fusebox kah ?,netral,nanyk channel fusebox,nanyk channel fusebox
6W8q6lWEDYg,2025-04-19 12:14:05+00:00,1,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,sigra d 1000 cc biar orang mau bilang apa terserah yg penting hemat wkwkwk,negatif,1000 terserah,1000 serah
6W8q6lWEDYg,2025-04-19 12:10:05+00:00,2,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,pernah punya calya namun sudah ganti terios. tapi jujur pake lcgc gak seburuk itu. ya serba ekonomis. perawatan sampai konsumsi bahan bakar ekonomis sekali dompet aman dahh,negatif,terios jujur seburuk serba ekonomis perawatan bahan bakar ekonomis dompet dahh,terios jujur buruk serba ekonomis awat bahan bakar ekonomis dompet dahh
6W8q6lWEDYg,2025-04-19 11:42:42+00:00,1,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"pernah naik lcgc alya posisi duduk di belakang dr bandung ke serang, badan terasa sakit terutama pinggang.",negatif,alya posisi bandung serang badan sakit pinggang,alya posisi bandung serang badan sakit pinggang
6W8q6lWEDYg,2025-04-19 11:42:41+00:00,195,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"saya punya sigra r, tp ngga merasa tersinggung sih.., selera & kemampuan masing"".. cita"" mah ngga muluk"" pingin xl7",negatif,tersinggung selera kemampuan cita muluk pingin,singgung selera mampu cita muluk pingin
6W8q6lWEDYg,2025-04-19 11:34:55+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,sombong anda,netral,sombong,sombong
6W8q6lWEDYg,2025-04-19 11:21:51+00:00,2,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,pake melet,netral,melet,melet
6W8q6lWEDYg,2025-04-19 11:02:23+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,njir segitunya y sm lcgc,netral,segitunya sm,segitunya sm
6W8q6lWEDYg,2025-04-19 10:40:55+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"ayla, agya. brio km 3000 sy jual",negatif,3000 sy,3000 sy
6W8q6lWEDYg,2025-04-19 10:08:45+00:00,2,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,betul banget ...,netral,,
6W8q6lWEDYg,2025-04-19 09:46:35+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,sombong amat. ga usah segitu nya kali. semoga dibuat miskin sama allah sehingga bahkan untuk beli lcgc pun dia ga mampu.,negatif,sombong kali miskin,sombong kali miskin
6W8q6lWEDYg,2025-04-19 09:36:16+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"tapi aneh nya,
si model brio ini,
gk masuk pasaran malaysia yah",negatif,aneh si pasaran malaysia,aneh si pasar malaysia
6W8q6lWEDYg,2025-04-19 09:14:59+00:00,2,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,picanto,netral,picanto,picanto
6W8q6lWEDYg,2025-04-19 09:01:30+00:00,8,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"pernah bawa duo kembar si calya sigra mt, aroma kabinnya nggak enak, rasio giginya aneh, feel stirnya nggak enak",negatif,kembar si mt aroma kabinnya rasio giginya aneh feel stirnya,kembar si mt aroma kabin rasio gigi aneh feel stirnya
6W8q6lWEDYg,2025-04-19 07:28:53+00:00,1,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,kenapa lcgc kok kaya gimana gitu ?,negatif,,
6W8q6lWEDYg,2025-04-19 07:04:57+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"agya bang.
masih at
bukan cvt",negatif,,
6W8q6lWEDYg,2025-04-19 07:00:50+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,siapa sih orang ini sok pakar otomotif...kek paling tau semuanya padahal kosong..!!!,netral,pakar kek tau kosong,pakar kek tau kosong
6W8q6lWEDYg,2025-04-19 06:43:35+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"oke brio dulu bagus, sekarang keluar yg agya terbaru yg lebih bagus
menurut saya",negatif,oke terbaru,oke baru
6W8q6lWEDYg,2025-04-19 06:19:41+00:00,6,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"saya 3th pake dstsun go 2019, alasan pilih itu karena masuk harga dan tahun nya buat taxol.

sekarang udh dijual karena udh ga narik taxol lagi, iseng ganti sedan ex taxi biru th 2016.
1 bulan pertama pake saya kaget karena biasa naik mobil kaleng, tiba2 pake sedan kok rasanya antep bgt.
udh 1th pake sedan dan sekarang dijual lagi, karna kebutuhan keluarga ganti 3 baris pake ex taxi biru transmover.

udh ga mau balik ke lcgc lagi..
cukup sudah..",positif,3th dstsun alasan taxol narik taxol iseng sedan ex taxi th 2016 kaget kaleng tiba2 sedan antep 1th sedan karna 3 baris ex taxi transmover,3th dstsun alas taxol narik taxol iseng sedan ex taxi th 2016 kaget kaleng tiba2 sedan antep 1th sedan karna 3 baris ex taxi transmover
6W8q6lWEDYg,2025-04-19 05:02:29+00:00,10,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"se lcgc lcgc mobil, gw belum mampu beli. jadi gw ga akan segitunya sama mobil2 lcgc.",negatif,segitunya mobil2,segitunya mobil2
6W8q6lWEDYg,2025-04-19 04:57:49+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,lu tnya ama lung lung dia mah anti calsig...musuhnya pmake calsig,netral,tnya lung lung anti calsig musuhnya pmake calsig,tnya lung lung anti calsig musuh pmake calsig
6W8q6lWEDYg,2025-04-19 04:42:13+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,dari rautnya jelas petrol head si lukung,netral,rautnya petrol head si lukung,raut petrol head si lukung
6W8q6lWEDYg,2025-04-19 04:20:35+00:00,10,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,karena mampu,netral,,
6W8q6lWEDYg,2025-04-19 04:16:04+00:00,1,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,brio rs,negatif,,
6W8q6lWEDYg,2025-04-19 04:14:37+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,kmrn2 ngomong ayla  krn 3silinder,negatif,kmrn2 3silinder,kmrn2 3silinder
6W8q6lWEDYg,2025-04-19 03:58:02+00:00,31,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"punya brio dan jazz, sering naik brionya karena irit. ",negatif,brionya,brionya
6W8q6lWEDYg,2025-04-19 02:55:32+00:00,12,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,"soal pilihan saja. tapi kalau awet, sesama lcgc pilih yg mana bang..?",negatif,pilihan awet,pilih awet
6W8q6lWEDYg,2025-04-19 02:23:22+00:00,4,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,lcgc bukan pilihan sih  mending pake motor kayaknya,positif,pilihan kayaknya,pilih kayak
6W8q6lWEDYg,2025-04-19 00:28:40+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,ktnya maticnya sering mudah rusak,netral,ktnya maticnya mudah,ktnya maticnya mudah
6W8q6lWEDYg,2025-04-18 23:02:14+00:00,1,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,emang brio lcgc ya,netral,,
6W8q6lWEDYg,2025-04-18 22:58:43+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,baca lcgc aja salah kok bikin konten otomotif,netral,baca salah,baca salah
6W8q6lWEDYg,2025-04-18 08:44:57+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,": brio
",negatif,,
6W8q6lWEDYg,2025-04-18 06:55:43+00:00,0,"Kalo Pilih LCGC, Mobil Apa YANG DIPILIH? #lcgc #mobilirit",#lcgc #mobilirit,btw kenapa koko ndak suka nissan  dan datsun,netral,btw koko ndak,btw koko ndak
54rfrmjYUo4,2025-06-21 01:56:23+00:00,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,dari depan memang cantik tapi pas liat dari belakang gk sih masi bgus brio,negatif,pas liat masi bgus,pas liat mas bgus
54rfrmjYUo4,2025-06-06 03:49:44+00:00,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,itu atapnya di skotlet bang,negatif,atapnya skotlet,atap skotlet
54rfrmjYUo4,2025-05-31 14:21:14+00:00,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,keren,negatif,,
54rfrmjYUo4,2025-04-23 09:14:33+00:00,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,kereenn ...klo putih keren kinclong ..,negatif,kereenn putih kinclong,kereenn putih kinclong
54rfrmjYUo4,2025-04-23 03:49:29+00:00,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,kaca pilem nya ganti atau di tambah bos,netral,kaca pilem bos,kaca pilem bos
54rfrmjYUo4,2025-04-19 22:56:08+00:00,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"nice little car,sporty style,",negatif,nice little sporty style,nice little sporty style
54rfrmjYUo4,2025-04-12 07:03:42+00:00,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,bwt gw mau retouch cem mana namany agya atau ayla tu lcgc kesian ya pdahal skrg uda ad tipe mahalnya tpi stigma lcgc tak terhapuskan,negatif,bwt retouch cem namany tu kesian skrg ad tipe mahalnya stigma terhapuskan,bwt retouch cem namany tu kesi skrg ad tipe mahal stigma hapus
54rfrmjYUo4,2025-04-10 13:35:46+00:00,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,gak mau!!! mesinnya itu 3 silinder !!! geterrrrr !!! gua dah ambil brio !!!,negatif,mesinnya 3 silinder geterrrrr,mesin 3 silinder geterrrrr
54rfrmjYUo4,2025-04-01 15:47:16+00:00,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,axia,netral,axia,axia
