videoId,publishedAt,likeCount,video_title,hashtags,text,labelling 
54rfrmjYUo4,2024-07-10T11:13:37Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,,2
54rfrmjYUo4,2024-07-10T11:01:47Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"padahal fiturnya lebih banyak daripada brio satya, tp ttp masih blm bisa menjatuhkan posisi brio satya di puncak penjualan lcgc",1
54rfrmjYUo4,2024-07-09T13:07:12Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,masih banyak yg salah ya..pada ngerti mobil gak sih ya..jelas2 itu mobil agya g..masih aja gagal paham yg agya gr..haduh..parah,1
54rfrmjYUo4,2024-07-03T11:43:21Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,di instagram allah new agya ayla jg bnyak inspirasi modifikasi,1
54rfrmjYUo4,2024-06-29T15:57:43Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,mohon info spek velg & ban... trima kasih,2
54rfrmjYUo4,2024-06-28T21:05:54Z,23,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,bangus bgt impian bgt semoga bisa beli dan doa ku di kabulkan allah dah,1
54rfrmjYUo4,2024-06-19T01:31:30Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,harga berapa,2
54rfrmjYUo4,2024-06-14T17:23:46Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,emg yg g ada 2 tone?,2
54rfrmjYUo4,2024-06-14T02:04:34Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,semoga suatu saat dkasi rejeky lebih biar bisa beli mobil,1
54rfrmjYUo4,2024-06-11T04:48:36Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,idaman sih ini,1
54rfrmjYUo4,2024-06-09T13:09:29Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,velg ganti sendiri ya..,2
54rfrmjYUo4,2024-06-09T07:15:59Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,simpel tapi elegant,1
54rfrmjYUo4,2024-06-07T16:13:58Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,velg hsr..sepertinya ring 15..,2
54rfrmjYUo4,2024-06-07T14:08:43Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"ini sama raize/rocky mending mana sih, buat mobil pertama pemula ",3
54rfrmjYUo4,2024-06-02T11:49:59Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,wow agya,1
54rfrmjYUo4,2024-05-28T11:33:15Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,berapa diut?,2
54rfrmjYUo4,2024-05-24T08:19:40Z,2,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"i have mine, same color, it's called wigo here in the philippines",2
54rfrmjYUo4,2024-05-21T06:58:05Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"suka semoga kebeli,  tp knapa atasnya hitam ya harusnya putih semua cakep pasti",1
54rfrmjYUo4,2024-05-19T12:01:56Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,aamiin... semoga cepat kebeli tunai,1
54rfrmjYUo4,2024-05-18T16:46:55Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,250jt??.. katanya bukan lcgc untuk tipe tertinggi???,1
54rfrmjYUo4,2024-05-12T18:56:36Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"depan keren bgt,tp yg belakang kyk gmn gt....kurang suka di bagian belakang aja sih.",1
54rfrmjYUo4,2024-05-09T10:27:27Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,ini yang gr sport,2
54rfrmjYUo4,2024-05-04T01:14:21Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,ini tipe two ton nya atau di cat atau di stiker ?,2
54rfrmjYUo4,2024-04-30T16:28:52Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,masih 3 cylinder kah?,2
54rfrmjYUo4,2024-04-30T16:28:15Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,keren,1
54rfrmjYUo4,2024-04-25T12:16:07Z,8,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,bentuk bagus.....pemula gak perlu fitur2 yg penting murah dari brio,1
54rfrmjYUo4,2024-04-25T05:34:59Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,agya itu cvt atau at ?,1
54rfrmjYUo4,2024-04-13T06:57:42Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,garang,2
54rfrmjYUo4,2024-04-03T05:10:27Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,kayanya peminat agya baru ngga serame agya lama,1
54rfrmjYUo4,2024-03-30T06:15:07Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"ini pelemnya udah fi ganti atapnya udah d lis hitam ya bang,, keren juga fi modif gini tipe g nya",2
54rfrmjYUo4,2024-03-23T11:12:00Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,agya g atau agya gr ini???,1
54rfrmjYUo4,2024-03-22T14:32:36Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,info tipe velg om,2
54rfrmjYUo4,2024-03-21T20:58:08Z,3,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,desain body brio lebih menarik lebih bagus.,1
54rfrmjYUo4,2024-03-13T13:10:12Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,ya allah mudahkan rezeki hambamu ini,1
54rfrmjYUo4,2024-03-12T03:42:01Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,harganya ud ga lcgc lagi,2
54rfrmjYUo4,2024-02-28T02:33:15Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,type g bisa ganti emlem toyota bagian depan ya? berapa ya kira2 biayanya?,2
54rfrmjYUo4,2024-02-26T17:15:28Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,ini di nano coating ga ya om?,2
54rfrmjYUo4,2024-02-26T09:49:38Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,bemper blakang nya it lo lh yg bikin aneh... yg laen sih keren...,2
54rfrmjYUo4,2024-02-22T15:48:48Z,7,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"ini para penonton butuh video yang lebih lama lagi omm, dan infokan juga merek dan tipe peleknya. ubahannya apa aja beserta harganya. sumpah ini keren simple.",2
54rfrmjYUo4,2024-02-22T15:28:05Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,full videonya donk omm,2
54rfrmjYUo4,2024-02-19T16:39:39Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"mobil ini paling jelek bagian belakangnya , keliatan kaya kardus jalan, kotak kotak",2
54rfrmjYUo4,2024-02-16T00:58:10Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"bumper dpn blkg hrs segera di facelift, kesannya mau nyapu sampah dijln, fog lamp nya rawan penyok, ekstream tp gk enak dipandang, brio simpel tp sportif",1
54rfrmjYUo4,2024-02-11T15:26:18Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,velgnya hsr apa bang??,2
54rfrmjYUo4,2024-02-11T08:34:21Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,keren ini yaa di banding brio,1
54rfrmjYUo4,2024-02-03T22:21:50Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"yang di video itu type gr. bukan masuk kategori lcgc.
harga 250jt an.

yang masih masuk type lcgc yang tipe g, harga 191 jt an",2
54rfrmjYUo4,2024-02-01T02:46:23Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,yg gr sport sdh tdk lcgc lg,2
54rfrmjYUo4,2024-01-31T13:38:27Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,koreksi bang... itu cvt bukan at,2
54rfrmjYUo4,2024-01-28T17:42:38Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,kacafilmnya bawan dealer apa sudah di ganti om? kalo sudah di ganti depan samping brp persen?,2
54rfrmjYUo4,2024-01-24T11:51:40Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,all new udah yg ke sekian kali dr agya.. yg lama aja belum kebeli ini,2
54rfrmjYUo4,2024-01-24T04:33:25Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,depan dah oke. belakang masih sgat kurang,2
54rfrmjYUo4,2024-01-13T11:54:22Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"atas nya memang hitam atau gimna om??
minggu depan unit ku dtng om yg putih tipe 1.2 ads",2
54rfrmjYUo4,2024-01-09T12:06:54Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,berapa harga kak,2
54rfrmjYUo4,2024-01-09T01:01:48Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,harga brp ini yaa,2
54rfrmjYUo4,2024-01-07T10:04:15Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,updet lagi dong om mobil nya,2
54rfrmjYUo4,2024-01-06T12:40:05Z,3,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"di liat2 malah mantep ini daripada brio, kayak lebih sporty gitu rasanya",1
54rfrmjYUo4,2024-01-03T09:25:11Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,nnya om kaca fipm nya berapa %,2
54rfrmjYUo4,2024-01-02T15:08:26Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,itu atasnya pake apa pak? supaya warna hitam apa dicat lagi kah?,2
54rfrmjYUo4,2023-12-29T09:53:32Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"sayang 3 cilinder,jd aku beli brio ...",1
54rfrmjYUo4,2023-12-29T07:22:09Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,tinggal pasang bodykit tco langsung joss,2
54rfrmjYUo4,2023-12-29T03:02:45Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,agya sekarang desainnya jadi cungkring,1
54rfrmjYUo4,2023-12-26T07:03:30Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,langsung rombak begitu lihat ini aq,2
54rfrmjYUo4,2023-12-25T12:14:38Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,keren,1
54rfrmjYUo4,2023-12-23T13:59:16Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,om gril nya di ganti apa pke skotlait jd hitam?,2
54rfrmjYUo4,2023-12-18T20:13:16Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,biking bus amen mobil skating ok kay cake pan yb lama,2
54rfrmjYUo4,2023-12-17T07:19:03Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"depannya sih oke banget,tp knp belakangnya gitu amat ya??? ",2
54rfrmjYUo4,2023-12-16T18:05:41Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,baru beli warna putih jg om... spill apa aja yg udh diganti biar mirip ..,2
54rfrmjYUo4,2023-12-16T07:16:30Z,2,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"mobil ini dari depan keren sih, tapi dari belakang kok masih gak pas gitu ya, menurut gw ya",1
54rfrmjYUo4,2023-12-15T09:24:21Z,5,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"ini agya tipe g, bukan gr. atap dibuat two tone dengan nambah sticker, velg di ganti hitam race, logo ayam di ganti logo toyota. kalau rejeki belikan sideskirt, auto mirip gr udahan . saya pribadi mending yang ini, karena bagian depanya lbh minimalis dan lbh murah.",1
54rfrmjYUo4,2023-12-14T17:17:41Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,tipe ini bkn lcgc lagi bang,2
54rfrmjYUo4,2023-12-14T00:07:40Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,toyota masih pelit bahan. jauh ama wuling,3
54rfrmjYUo4,2023-12-11T22:32:45Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"bodynya ringkih.. sering lepas sambungan body, plat body juga sangat tipis.. kalah jauh dari mobil china dan dari india.
jangan pelit dengan body plat tebal dong",3
54rfrmjYUo4,2023-12-10T21:17:39Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,berapa harga nya,2
54rfrmjYUo4,2023-12-07T12:50:41Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,amin,2
54rfrmjYUo4,2023-12-07T07:37:08Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"rencana mau ambil agya awal tahun, cakep juga beni eyy",1
54rfrmjYUo4,2023-12-06T18:53:54Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,bagi donk toyota nya btw dp brp tuh,3
54rfrmjYUo4,2023-12-03T23:38:35Z,7,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,cocok bgt velg nya ke mobil...good job,2
54rfrmjYUo4,2023-11-29T12:37:57Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,pake velk apa om,2
54rfrmjYUo4,2023-11-28T07:56:49Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,keren sumpah,1
54rfrmjYUo4,2023-11-19T06:03:31Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,semoga kebeli soon amiin,1
54rfrmjYUo4,2023-11-14T17:10:24Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,velg nya pake apa dan ukuran brp bosku?,2
54rfrmjYUo4,2023-11-09T18:36:34Z,2,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,keren,1
54rfrmjYUo4,2023-11-05T05:16:33Z,21,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"simpel,rapih, ganteng ",1
54rfrmjYUo4,2023-10-30T14:50:55Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,itu trasmisi cvt,2
54rfrmjYUo4,2023-10-29T15:14:07Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,mending agya apa calya ya dari segi bahan bakar? masih bingung nih niat taun depan mau meminang mobil ini,1
54rfrmjYUo4,2023-10-29T10:34:44Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,bukannya kalo two tone agya gr ya bang?,2
54rfrmjYUo4,2023-10-26T04:06:47Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,rasanya biasa saja modelnya,2
54rfrmjYUo4,2023-10-23T15:04:15Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,apakah ini masih masuk lcgc atau sudah lepas,2
54rfrmjYUo4,2023-10-20T14:25:50Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,belakang masih culun,2
54rfrmjYUo4,2023-10-20T03:55:02Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"tampang masih gantengan  brio,palagi di exterior di modif ala rally wrc,wuih brio juaranya",1
54rfrmjYUo4,2023-10-19T19:35:41Z,2,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,info kaca film om . brp % dpn samping belakang,2
54rfrmjYUo4,2023-10-19T00:56:29Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"klo dibikin 2 tone gtu, ngerubah stnk ga?",2
54rfrmjYUo4,2023-10-15T05:29:59Z,2,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"kalau namanya agya ttp image nya mobil murah mskipun yg baru mahal,,modelnya keren ini ganti nama aja",1
54rfrmjYUo4,2023-10-11T05:16:28Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,harga bang,2
54rfrmjYUo4,2023-10-10T14:51:56Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"keren om, saya baru beli agya c cvt. kalau atasnya mau dibuat hitam gitu pakai apa?",1
54rfrmjYUo4,2023-10-09T13:01:12Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,myvi civic rs,3
54rfrmjYUo4,2023-10-07T16:58:03Z,2,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,serius amat toyota garap ni mobil pengen cepet cepet ngehajar brio kali,1
54rfrmjYUo4,2023-09-24T09:02:43Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,velg ya sma bannya ukurannya berapa dan beli dimana,2
54rfrmjYUo4,2023-09-23T09:58:00Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"thank you bang jadi inspirasi banget!
kalau boleh tau itu stickernya vkool atau merk lain?",2
54rfrmjYUo4,2023-09-22T23:42:54Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,bang ini agya g dimodif jadi dual tone & ganti velg ya?,1
54rfrmjYUo4,2023-09-21T12:27:16Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,spil velg om makasih,2
54rfrmjYUo4,2023-09-17T05:22:13Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,kliatn mhl,1
54rfrmjYUo4,2023-09-16T08:05:42Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,velgnya di spray hitam ya,2
54rfrmjYUo4,2023-09-06T03:23:22Z,3,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,250 juta masih ada toyota raize dan honda wrv,2
54rfrmjYUo4,2023-09-02T02:51:41Z,0,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,over price ah,3
54rfrmjYUo4,2023-08-30T14:51:24Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,"om, velgnya hsr model apa ?",2
54rfrmjYUo4,2023-08-30T13:43:33Z,1,"all new agya 2023 G AT,mobil lgcg paling kece sih. #lcgc #allnewagya #agya2023 #toyotaagya",#lcgc #allnewagya #agya2023 #toyotaagya,om bagi link toko emblem depannya dong,2
